Keysight Technologies, DSOV084A Oscilloscope
2.808823529411765e-11,1.1847476496586764
2.823529411764706e-11,1.1848322356711043
2.838235294117647e-11,1.1792964580043832
2.8529411764705884e-11,1.1827094192080174
2.8676470588235294e-11,1.183907215269427
2.8823529411764708e-11,1.1841559222633249
2.8970588235294118e-11,1.1846069173662324
2.9117647058823531e-11,1.1777219117466944
2.9264705882352945e-11,1.1875748649133235
2.9411764705882352e-11,1.1737670347085714
2.9558823529411766e-11,1.1843086153849682
2.9705882352941179e-11,1.1824696603951537
2.9852941176470586e-11,1.1843680955676223
3e-11,1.1893950415354837
3.0147058823529413e-11,1.1874222273668933
3.0294117647058827e-11,1.1742741154640532
3.0441176470588234e-11,1.1715566420986607
3.0588235294117647e-11,1.184084445295269
3.0735294117647061e-11,1.1749249379206204
3.0882352941176475e-11,1.1799379730567623
3.1029411764705882e-11,1.184198637385026
3.1176470588235295e-11,1.171781013244072
3.1323529411764709e-11,1.1694500977284525
3.1470588235294116e-11,1.181296495101686
3.1617647058823529e-11,1.1802219294480665
3.1764705882352943e-11,1.1787709846430903
3.1911764705882356e-11,1.1801926738188511
3.2058823529411763e-11,1.1756974219631635
3.2205882352941177e-11,1.1724325279636394
3.2352941176470591e-11,1.1791667257455982
3.2500000000000004e-11,1.1751414565447529
3.2647058823529411e-11,1.1717825933879444
3.2794117647058825e-11,1.1825284053569662
3.2941176470588238e-11,1.179693006857889
3.3088235294117645e-11,1.182032642683164
3.3235294117647059e-11,1.1750535252928702
3.3382352941176472e-11,1.1767097060408167
3.3529411764705886e-11,1.1750047848638991
3.3676470588235293e-11,1.1755667906647096
3.3823529411764707e-11,1.1809770395887469
3.397058823529412e-11,1.1760851269183252
3.4117647058823534e-11,1.1817803314441013
3.4264705882352941e-11,1.181698779627091
3.4411764705882354e-11,1.1901258049344003
3.4558823529411768e-11,1.173036054770666
3.4705882352941175e-11,1.1844395118891751
3.4852941176470588e-11,1.1795525601905579
3.5000000000000002e-11,1.179929851349345
3.5147058823529415e-11,1.1727506808904669
3.5294117647058823e-11,1.1776990309363766
3.5441176470588236e-11,1.1837159863172197
3.558823529411765e-11,1.1795876081399135
3.5735294117647063e-11,1.1804052718520563
3.588235294117647e-11,1.1785464165969972
3.6029411764705884e-11,1.1857728487349313
3.6176470588235297e-11,1.1798926371647824
3.6323529411764704e-11,1.1689979216375896
3.6470588235294118e-11,1.1765396372476276
3.6617647058823531e-11,1.1701560169645988
3.6764705882352945e-11,1.1637428079225172
3.6911764705882352e-11,1.1773494232511383
3.7058823529411766e-11,1.1866677992505135
3.7205882352941179e-11,1.1802355995306528
3.7352941176470593e-11,1.174137271462975
3.75e-11,1.1752965006589877
3.7647058823529413e-11,-0.90434693384874998
3.7794117647058827e-11,-0.9092118668830077
3.7941176470588234e-11,-0.9097600037921898
3.8088235294117647e-11,-0.91026730894419028
3.8235294117647061e-11,-0.90980799869222329
3.8382352941176475e-11,-0.90597297176528102
3.8529411764705882e-11,-0.9072371635132197
3.8676470588235295e-11,-0.90892147649987753
3.8823529411764709e-11,-0.91521434178795014
3.8970588235294122e-11,-0.90744445617545144
3.9117647058823529e-11,-0.91342123538996245
3.9264705882352943e-11,-0.90453077162049766
3.9411764705882356e-11,-0.91635525410862062
3.9558823529411763e-11,-0.91068810488137797
3.9705882352941177e-11,-0.91003679143145644
3.9852941176470591e-11,-0.91662322775322069
4.0000000000000004e-11,-0.90139014178071764
4.0147058823529411e-11,-0.90269796616370224
4.0294117647058825e-11,-0.91231791880804547
4.0441176470588238e-11,-0.90614139417217743
4.0588235294117652e-11,-0.90810661965164896
4.0735294117647059e-11,-0.92306779731672628
4.0882352941176472e-11,-0.90874800991861204
4.1029411764705886e-11,-0.91030672039916627
4.1176470588235293e-11,-0.90958391323262733
4.1323529411764706e-11,-0.91538437459913591
4.147058823529412e-11,-0.9113467352311021
4.1617647058823534e-11,-0.91089129381691147
4.1764705882352941e-11,-0.90405952891393848
4.1911764705882354e-11,-0.90832786469804494
4.2058823529411768e-11,-0.9100277751510133
4.2205882352941181e-11,-0.90235515001044531
4.2352941176470588e-11,-0.91277623964881827
4.2500000000000002e-11,-0.911947151524377
4.2647058823529415e-11,-0.91908377505669536
4.2794117647058822e-11,-0.90215447076858202
4.2941176470588236e-11,-0.90517833815902793
4.308823529411765e-11,-0.90541575977744149
4.3235294117647063e-11,-0.90665550776776538
4.338235294117647e-11,-0.90944925706168178
4.3529411764705884e-11,-0.90892255530408839
4.3676470588235297e-11,-0.91126003295133662
4.3823529411764711e-11,-0.91101800212861472
4.3970588235294118e-11,-0.90972848194143152
4.4117647058823531e-11,-0.9024408524421812
4.4264705882352945e-11,-0.90722156049095959
4.4411764705882352e-11,-0.91029230062879429
4.4558823529411766e-11,-0.912896960252217
4.4705882352941179e-11,-0.91317499243705835
4.4852941176470593e-11,-0.90198647494413753
4.5e-11,-0.90746656347886456
4.5147058823529413e-11,-0.90966224720844679
4.5294117647058827e-11,-0.91173090921076361
4.544117647058824e-11,-0.9155452670585027
4.5588235294117647e-11,-0.91033430778734947
4.5735294117647061e-11,-0.90563170982764907
4.5882352941176474e-11,-0.91196268623418753
4.6029411764705882e-11,-0.9111362129150028
4.6176470588235295e-11,-0.91110517175719496
4.6323529411764709e-11,-0.90945202816000914
4.6470588235294122e-11,-0.91796505439372811
4.6617647058823529e-11,-0.91117699175982547
4.6764705882352943e-11,-0.91427197759077039
4.6911764705882356e-11,-0.90557707483718697
4.7058823529411763e-11,-0.91385299338282433
4.7205882352941177e-11,-0.90711476626349652
4.735294117647059e-11,-0.90237781273636619
4.7500000000000004e-11,-0.91156798130640815
4.7647058823529411e-11,-0.91300788126061738
4.7794117647058825e-11,-0.90904283870436953
4.7941176470588238e-11,-0.91001014513804512
4.8088235294117652e-11,-0.91496808173669864
4.8235294117647059e-11,-0.90769540292143314
4.8382352941176472e-11,-0.89992241973262299
4.8529411764705886e-11,-0.91129055997632868
4.8676470588235293e-11,-0.91101438098032339
4.8823529411764706e-11,-0.91522466011784542
4.897058823529412e-11,-0.90840455774156725
4.9117647058823534e-11,-0.91623488112353813
4.9264705882352941e-11,-0.91553465512175747
4.9411764705882354e-11,-0.90360166364078109
4.9558823529411768e-11,-0.91452726529697326
4.9705882352941181e-11,-0.90459321215334332
4.9852941176470588e-11,-0.90237820998108598
5.0000000000000002e-11,-0.90870336771261628
5.0147058823529415e-11,-0.90723304298574592
5.0294117647058822e-11,-0.90023874528156611
5.0441176470588236e-11,-0.91098364201032866
5.058823529411765e-11,-0.9129650289847081
5.0735294117647063e-11,-0.9167661553239147
5.088235294117647e-11,-0.90979146459826832
5.1029411764705884e-11,-0.90260427894540851
5.1176470588235297e-11,-0.90520202309299569
5.1323529411764711e-11,-0.91471045620708979
5.1470588235294118e-11,-0.91427687691916304
5.1617647058823531e-11,-0.91252085614670486
5.1764705882352945e-11,-0.90853865958752333
5.1911764705882352e-11,-0.9110265571355185
5.2058823529411766e-11,-0.90892773027278462
5.2205882352941179e-11,-0.90851630310977283
5.2352941176470593e-11,-0.91149386793339227
5.25e-11,-0.91020086970801473
5.2647058823529413e-11,-0.90896703811391988
5.2794117647058827e-11,-0.91041984851766589
5.294117647058824e-11,-0.90748239567502975
5.3088235294117647e-11,-0.90064562113336
5.3235294117647061e-11,-0.90704013857614585
5.3382352941176474e-11,-0.90972094726795727
5.3529411764705881e-11,-0.91843059311680963
5.3676470588235295e-11,-0.90806021456992403
5.3823529411764709e-11,-0.91973339205883609
5.3970588235294122e-11,-0.9170451704307806
5.4117647058823529e-11,-0.90572680373765624
5.4264705882352943e-11,-0.90646882469931667
5.4411764705882356e-11,-0.91074969499174441
5.455882352941177e-11,-0.91855005553076108
5.4705882352941177e-11,-0.91185674258445426
5.485294117647059e-11,-0.91339369159108019
5.5000000000000004e-11,-0.90681579626934894
5.5147058823529411e-11,-0.8987113473378624
5.5294117647058825e-11,-0.90891534756022674
5.5441176470588238e-11,-0.91389655564016059
5.5588235294117652e-11,-0.91585275765151608
5.5735294117647059e-11,-0.91028047140384138
5.5882352941176472e-11,-0.91088396596756793
5.6029411764705886e-11,-0.91575759579763738
5.6176470588235299e-11,-0.90941822382153914
5.6323529411764706e-11,-0.91575456760655438
5.647058823529412e-11,-1.2644394636413536
5.6617647058823533e-11,-1.2646867469710592
5.6764705882352941e-11,-1.264576243673518
5.6911764705882354e-11,-1.2723702523530427
5.7058823529411768e-11,-1.2674273971834096
5.7205882352941181e-11,-1.2706603475260969
5.7352941176470588e-11,-1.2719440603070125
5.7500000000000002e-11,-1.2716957282857104
5.7647058823529415e-11,-1.2764985763651708
5.7794117647058829e-11,-1.2772193184794756
5.7941176470588236e-11,-1.2660284260456198
5.8088235294117649e-11,-1.2709561770195976
5.8235294117647063e-11,-1.268917875744362
5.8382352941176477e-11,-1.2649914480577293
5.852941176470589e-11,-1.2786656624750803
5.8676470588235291e-11,-1.2739206503690794
5.8823529411764704e-11,-1.2691233257826746
5.8970588235294118e-11,-1.2680395260666721
5.9117647058823531e-11,-1.2718853722520056
5.9264705882352945e-11,-1.2648541038365109
5.9411764705882358e-11,-1.2689480253058518
5.9558823529411772e-11,-1.2760669106941394
5.9705882352941173e-11,-1.2746538188799532
5.9852941176470586e-11,-1.265972644697527
6e-11,-1.2676808427177197
6.0147058823529413e-11,-1.2794953061950329
6.0294117647058827e-11,-1.2632614384806879
6.044117647058824e-11,-1.2670098648445305
6.0588235294117654e-11,-1.2632832850615174
6.0735294117647067e-11,-1.2719185044053753
6.0882352941176468e-11,-1.2714785311066616
6.1029411764705881e-11,-1.2756322854237565
6.1176470588235295e-11,-1.2573153521493405
6.1323529411764709e-11,-1.2708772711270357
6.1470588235294122e-11,-1.2620623340395902
6.1617647058823536e-11,-1.2732364622569363
6.1764705882352949e-11,-1.2691807940383346
6.191176470588235e-11,-1.2783567624328505
6.2058823529411763e-11,-1.2719143357438338
6.2205882352941177e-11,-1.2650812254579999
6.235294117647059e-11,-1.2762587190778725
6.2500000000000004e-11,-1.2646388622753268
6.2647058823529417e-11,-1.2683138109207577
6.2794117647058831e-11,-1.2752197546249213
6.2941176470588232e-11,-1.2725079863571285
6.3088235294117645e-11,-1.272295328383527
6.3235294117647059e-11,-1.2702475966897124
6.3382352941176472e-11,-1.2726807198297154
6.3529411764705886e-11,-1.2741364395040227
6.3676470588235299e-11,-1.2715229385125741
6.3823529411764713e-11,-1.2751344486930452
6.3970588235294126e-11,-1.2764476328632155
6.4117647058823527e-11,-1.2702408824125369
6.426470588235294e-11,-1.2655856288722271
6.4411764705882354e-11,-1.2776468585255869
6.4558823529411768e-11,-1.2699824592426803
6.4705882352941181e-11,-1.2732497809740064
6.4852941176470595e-11,-1.2748857271856735
6.5000000000000008e-11,-1.2657328117364268
6.5147058823529409e-11,-1.2725908484454533
6.5294117647058822e-11,-1.2625084915846756
6.5441176470588236e-11,-1.273899196820732
6.5588235294117649e-11,-1.2680674900318709
6.5735294117647063e-11,-1.271136415032786
6.5882352941176476e-11,-1.2737701090456319
6.602941176470589e-11,-1.2670616247871112
6.6176470588235291e-11,-1.270774912865374
6.6323529411764704e-11,-1.2669839470964317
6.6470588235294118e-11,-1.2702364575360849
6.6617647058823531e-11,-1.2754290812765072
6.6764705882352945e-11,-1.2705103462159446
6.6911764705882358e-11,-1.2697402241524194
6.7058823529411772e-11,-1.265207685230594
6.7205882352941185e-11,-1.274531345036676
6.7352941176470586e-11,-1.2701966492663366
6.75e-11,-1.2786093936511502
6.7647058823529413e-11,-1.2667425346982835
6.7794117647058827e-11,-1.2754074148732033
6.794117647058824e-11,-1.279031797605418
6.8088235294117654e-11,-1.2702960841713737
6.8235294117647067e-11,-1.2644715752066857
6.8382352941176468e-11,-1.2776222347410593
6.8529411764705881e-11,-1.2754401779269422
6.8676470588235295e-11,-1.2737163744552664
6.8823529411764708e-11,-1.27564748323171
6.8970588235294122e-11,-1.2681028605583271
6.9117647058823536e-11,-1.2740368372252224
6.9264705882352949e-11,-1.2736075736823009
6.941176470588235e-11,-1.2670834730065885
6.9558823529411763e-11,-1.2737775731548435
6.9705882352941177e-11,-1.2678360995110964
6.985294117647059e-11,-1.2748569258594102
7.0000000000000004e-11,-1.2760606925710765
7.0147058823529417e-11,-1.2791772464459545
7.0294117647058831e-11,-1.2606939860654414
7.0441176470588244e-11,-1.271601295160655
7.0588235294117645e-11,-1.2687803331602578
7.0735294117647059e-11,-1.2701552475449041
7.0882352941176472e-11,-1.2692001912149637
7.1029411764705886e-11,-1.2697515676031281
7.1176470588235299e-11,-1.2604589148039864
7.1323529411764713e-11,-1.2751946329547859
7.1470588235294126e-11,-1.2777873105304909
7.1617647058823527e-11,-1.2750597983424219
7.176470588235294e-11,-1.2766735450487927
7.1911764705882354e-11,-1.2662651897375903
7.2058823529411768e-11,-1.2658981089523111
7.2205882352941181e-11,-1.2748065777257516
7.2352941176470595e-11,-1.276952178882315
7.2500000000000008e-11,-1.2717739832657056
7.2647058823529409e-11,-1.263044380610618
7.2794117647058822e-11,-1.2840978470889917
7.2941176470588236e-11,-1.2673668661549207
7.3088235294117649e-11,-1.275378776137243
7.3235294117647063e-11,-1.2647981642672936
7.3382352941176476e-11,-1.2753896197043837
7.352941176470589e-11,-1.2714270791360793
7.3676470588235304e-11,-1.2775313955031979
7.3823529411764704e-11,-1.2748862892524906
7.3970588235294118e-11,-1.2630708041847694
7.4117647058823531e-11,-1.2658971065705498
7.4264705882352945e-11,-1.2720083407607534
7.4411764705882358e-11,-1.2743508618510213
7.4558823529411772e-11,-1.2794690356825591
7.4705882352941185e-11,-1.271968283559505
7.4852941176470586e-11,-1.2701545162629315
7.5e-11,-1.2704202717891724
7.5147058823529413e-11,-1.2704689596398808
7.5294117647058827e-11,-1.0556090481361347
7.544117647058824e-11,-1.0503313694268281
7.5588235294117654e-11,-1.0501933668976755
7.5735294117647067e-11,-1.0435471898109843
7.5882352941176468e-11,-1.0406663327282382
7.6029411764705881e-11,-1.050684945134589
7.6176470588235295e-11,-1.0538315297558796
7.6323529411764708e-11,-1.05032491064881
7.6470588235294122e-11,-1.0530381063762722
7.6617647058823535e-11,-1.0537121690787312
7.6764705882352949e-11,-1.0502932507596108
7.691176470588235e-11,-1.0552165221557617
7.7058823529411763e-11,-1.046969466244225
7.7205882352941177e-11,-1.0505195777459204
7.735294117647059e-11,-1.0487499584657003
7.7500000000000004e-11,-1.0509147001798533
7.7647058823529417e-11,-1.053636272236262
7.7794117647058831e-11,-1.0547397977987443
7.7941176470588244e-11,-1.0511863800216228
7.8088235294117645e-11,-1.0527438016871391
7.8235294117647059e-11,-1.0488304933339521
7.8382352941176472e-11,-1.0500221585159883
7.8529411764705886e-11,-1.0568115337396138
7.8676470588235299e-11,-1.0496643935028582
7.8823529411764713e-11,-1.0567143020857039
7.8970588235294126e-11,-1.0530823881275964
7.9117647058823527e-11,-1.0514717680460892
7.926470588235294e-11,-1.0603763663895567
7.9411764705882354e-11,-1.0495424627607002
7.9558823529411767e-11,-1.0492450832514284
7.9705882352941181e-11,-1.0507901209671233
7.9852941176470595e-11,-1.0521215863623581
8.0000000000000008e-11,-1.0518680183005407
8.0147058823529409e-11,-1.0548826973430554
8.0294117647058822e-11,-1.0513485018486441
8.0441176470588236e-11,-1.0527630590175743
8.0588235294117649e-11,-1.0495415730365631
8.0735294117647063e-11,-1.0560206804477243
8.0882352941176476e-11,-1.0488220504549444
8.102941176470589e-11,-1.0492839055326117
8.1176470588235303e-11,-1.0507078141608936
8.1323529411764704e-11,-1.0521960241154316
8.1470588235294118e-11,-1.0472383005376495
8.1617647058823531e-11,-1.0583230085339694
8.1764705882352945e-11,-1.0476977333092745
8.1911764705882358e-11,-1.0487848126690482
8.2058823529411772e-11,-1.0485831185373269
8.2205882352941185e-11,-1.0480834370378367
8.2352941176470586e-11,-1.0532682220329643
8.2499999999999999e-11,-1.0512973002915071
8.2647058823529413e-11,-1.0468147083439183
8.2794117647058827e-11,-1.0478468037795845
8.294117647058824e-11,-1.0489664361727868
8.3088235294117654e-11,-1.0575716012255982
8.3235294117647067e-11,-1.047310564425584
8.3382352941176468e-11,-1.0441526450400345
8.3529411764705881e-11,-1.0449516425347858
8.3676470588235295e-11,-1.0488306097561546
8.3823529411764708e-11,-1.057788393018021
8.3970588235294122e-11,-1.0452872759288598
8.4117647058823535e-11,-1.050736273183599
8.4264705882352949e-11,-1.0626625982403348
8.4411764705882363e-11,-1.048113962984464
8.4558823529411763e-11,-1.0574608589153978
8.4705882352941177e-11,-1.0564822029009753
8.485294117647059e-11,-1.0531747944618692
8.5000000000000004e-11,-1.0436370441105856
8.5147058823529417e-11,-1.0518542267708919
8.5294117647058831e-11,-1.0486450420613165
8.5441176470588244e-11,-1.0412601601812388
8.5588235294117645e-11,-1.042029851186721
8.5735294117647059e-11,-1.0505167670791369
8.5882352941176472e-11,-1.0512076051103025
8.6029411764705886e-11,-1.0563043531704477
8.6176470588235299e-11,-1.0534722903709079
8.6323529411764713e-11,-1.0478732082619362
8.6470588235294126e-11,-1.0480213461909518
8.6617647058823527e-11,-1.0494488088441303
8.676470588235294e-11,-1.0450259917121805
8.6911764705882354e-11,-1.053861840065166
8.7058823529411767e-11,-1.0502803826009173
8.7205882352941181e-11,-1.0463437850575259
8.7352941176470594e-11,-1.0470792704688605
8.7500000000000008e-11,-1.0446452711213379
8.7647058823529422e-11,-1.0480148979661748
8.7794117647058822e-11,-1.0515470127779842
8.7941176470588236e-11,-1.0481890386986881
8.8088235294117649e-11,-1.0550129759819207
8.8235294117647063e-11,-1.0581972966577158
8.8382352941176476e-11,-1.0470966410955143
8.852941176470589e-11,-1.0502757016641051
8.8676470588235303e-11,-1.0484579518679149
8.8823529411764704e-11,-1.0584884218192072
8.8970588235294118e-11,-1.0518255701236272
8.9117647058823531e-11,-1.0529992855686576
8.9264705882352945e-11,-1.0543210605736835
8.9411764705882358e-11,-1.0612750750323123
8.9558823529411772e-11,-1.0516743674106852
8.9705882352941185e-11,-1.0455134785591691
8.9852941176470586e-11,-1.0480950113906813
8.9999999999999999e-11,-1.053004733048329
9.0147058823529413e-11,-1.0500743798582515
9.0294117647058826e-11,-1.0462159995988101
9.044117647058824e-11,-1.0638020893132709
9.0588235294117654e-11,-1.0506226827340333
9.0735294117647067e-11,-1.0472839992640928
9.0882352941176481e-11,-1.0465893568738291
9.1029411764705881e-11,-1.0414963489649498
9.1176470588235295e-11,-1.0443247716045176
9.1323529411764708e-11,-1.0484371858262689
9.1470588235294122e-11,-1.048490119969423
9.1617647058823535e-11,-1.0460652732600271
9.1764705882352949e-11,-1.0526966349737117
9.1911764705882362e-11,-1.0502009402747159
9.2058823529411763e-11,-1.0454688049846073
9.2205882352941177e-11,-1.0402127739255247
9.235294117647059e-11,-1.0507963365286588
9.2500000000000004e-11,-1.0502420034466493
9.2647058823529417e-11,-1.0490075990310617
9.2794117647058831e-11,-1.0432839815299597
9.2941176470588244e-11,-1.0501515665179457
9.3088235294117645e-11,-1.0426532048176442
9.3235294117647058e-11,-1.0548332860871439
9.3382352941176472e-11,-1.0509301814786851
9.3529411764705886e-11,-1.0509908257834277
9.3676470588235299e-11,-1.0460674713795191
9.3823529411764713e-11,-1.0447736981151086
9.3970588235294126e-11,-1.0575472217905912
9.4117647058823527e-11,-1.0545755881290562
9.426470588235294e-11,-1.0483157376061176
9.4411764705882354e-11,-1.053293468229429
9.4558823529411767e-11,-1.0576121388782382
9.4705882352941181e-11,-1.0448076001398827
9.4852941176470594e-11,-1.0475301495792317
9.5000000000000008e-11,-1.0475341125156963
9.5147058823529422e-11,-1.0523772285822306
9.5294117647058822e-11,-1.0448553077391634
9.5441176470588236e-11,-1.0511997999821356
9.5588235294117649e-11,-1.0445178236108852
9.5735294117647063e-11,-1.0545583257547131
9.5882352941176476e-11,-1.0542706772384189
